"","num_critic_for_reviews","duration","director_facebook_likes","actor_3_facebook_likes","actor_1_facebook_likes","gross","actor_2_facebook_likes","num_voted_users","cast_total_facebook_likes","facenumber_in_poster","num_user_for_reviews","budget","imdb_score","movie_facebook_likes","title_year"
"2514",197,132,847,625,3000,27154426,960,52852,6317,1,138,1.7e+07,6.7,4000,2009
"2515",15,154,117,86,715,NA,490,4550,1567,3,50,9e+06,6.8,419,1963
"2516",543,96,201,58,394,54239856,150,125016,673,0,789,1.7e+07,6.5,70000,2013
"2517",112,98,80,399,567,8662318,503,15033,2016,1,75,1.7e+07,5.9,0,2009
"2518",153,107,80,841,2000,7156725,2000,22639,5992,6,217,1.9e+07,5.5,300,2006
"2519",94,134,22,488,1000,15681020,593,33570,3007,6,259,1.7e+07,3.6,1000,1987
"2520",62,94,8,66,328,7070459,122,4600,760,0,18,NA,3.3,238,2007
"2521",157,122,47,834,23000,6855137,979,88590,27381,2,419,1.7e+07,7.4,0,2006
"2522",35,128,9,193,767,2694071,327,3222,1727,3,64,NA,6.7,352,2004
"2523",21,97,3,161,400,2315683,193,4081,805,0,28,1.7e+07,3,154,1986
"2524",236,110,168,96,3000,39825798,979,295375,4210,3,645,1.6e+07,7.6,15000,2006
"2525",50,102,4,60,634,2000000,537,1275,1262,0,27,1.7e+07,6.4,0,1981
"2526",106,98,541,71,214,1569918,96,16234,409,1,113,1.7e+07,6.9,0,2003
"2527",106,120,30,55,14000,106869,287,13762,14492,1,39,1.7e+07,6.6,0,2014
"2528",173,160,219,215,1000,273420,876,32671,2340,6,238,1.7e+07,5.5,0,2006
"2529",41,80,0,168,677,NA,262,10706,1364,0,39,1.1e+07,6.6,0,2008
"2530",41,91,22,255,669,NA,642,3701,1769,0,71,1.7e+07,5.2,903,1977
"2531",145,83,57,62,465,4930798,152,16268,730,1,108,1.7e+07,4.1,0,2012
"2532",31,102,6,165,3000,59847242,2000,55895,5433,1,115,16500000,6.8,0,1991
"2533",105,122,30,260,21000,220914,3000,13239,25173,2,97,16800000,6.5,0,2006
"2534",236,110,168,96,3000,39825798,979,295375,4210,3,645,1.6e+07,7.6,15000,2006
"2535",114,126,0,168,826,43848100,508,119150,1607,2,219,1.5e+07,7.4,0,1987
"2536",69,136,0,1000,25000,42700000,14000,78392,41059,2,196,16500000,7.7,0,1995
"2537",150,120,11,281,11000,18663911,838,46204,12554,1,151,16500000,7.1,0,2007
"2538",72,108,18,433,714,11702090,701,37700,2785,2,50,16500000,6.3,0,2007
"2539",158,126,26,385,638,13005485,624,56665,2282,0,469,1.5e+07,7.6,0,2003
"2540",96,128,608,1000,49000,95860116,1000,277451,51609,0,491,16400000,8,23000,1989
"2541",84,113,137,481,879,127175354,854,288451,2985,2,438,1.6e+07,7.3,0,1994
"2542",114,89,0,62,227,92823600,73,149108,485,0,273,1.6e+07,7.6,0,1989
"2543",79,129,0,359,844,54000000,617,26310,2330,0,154,1.6e+07,7.8,0,1982
"2544",103,94,480,486,1000,68525609,490,132963,3889,5,302,15600000,6.5,0,2000
"2545",67,106,48,35,23000,52885587,255,35312,23369,0,267,1.6e+07,6.4,0,1999
"2546",576,100,405,628,996,44667095,897,190030,4606,0,583,1.5e+07,8,30000,2011
"2547",178,89,687,389,10000,42638165,787,42182,12183,1,230,1.6e+07,4.8,0,2009
"2548",487,94,0,559,13000,45507053,13000,237848,27911,2,377,1.6e+07,7.8,71000,2012
"2549",196,83,473,597,20000,39511038,4000,56269,26402,0,366,1.6e+07,5.9,0,2006
"2550",24,111,19,107,241,6462576,118,1449,824,0,30,18500000,5.4,0,2016
"2551",56,80,11,499,911,40363530,521,18254,3058,2,307,1.6e+07,3.3,1000,2002
"2552",406,112,0,250,634,37623143,269,467234,1322,0,1083,13500000,8.2,27000,2006
"2553",3,60,NA,762,1000,NA,921,7210,4561,0,57,NA,6.6,0,NA
"2554",51,94,14,635,1000,33357476,1000,7392,4194,0,53,3.5e+07,5.4,393,2001
"2555",41,130,309,522,939,28734552,881,9566,3107,2,81,1.6e+07,6.4,1000,2001
"2556",138,91,26,638,3000,37300107,1000,29147,5349,1,115,1.6e+07,4.8,0,2011
"2557",78,91,29,459,861,27087695,593,41664,2543,0,205,17700000,5.9,0,2001
"2558",40,110,23,51,633,30102717,67,28736,874,2,72,1.5e+07,5.5,0,1991
"2559",285,121,1000,108,175,23618786,115,352695,485,1,687,8e+06,7.9,17000,2007
"2560",124,114,15,650,851,26896744,680,16582,3485,4,125,16500000,4.9,0,2008
"2561",275,96,11000,252,19000,23213577,581,198111,19894,0,365,15500000,7.2,14000,2008
"2562",34,270,5,292,908,NA,690,18041,2762,1,54,2.5e+07,6.6,0,2007
"2563",81,100,24,851,15000,55461307,1000,4654,18786,9,46,2e+07,6.7,18000,2016
"2564",67,94,7,95,3000,20627372,240,13661,3451,3,134,1.6e+07,5.3,487,2000
"2565",103,109,7,450,835,16346122,787,25549,2572,0,171,1.6e+07,7.2,0,2002
"2566",300,107,45,271,24000,16204793,396,92712,24805,1,294,1.6e+07,5.1,6000,2009
"2567",84,96,22,324,8000,15427192,2000,11768,11078,0,148,1.6e+07,5.6,492,2000
"2568",64,88,11000,233,854,14792779,410,24256,1653,0,91,1.6e+07,7.6,0,1987
"2569",169,110,179,734,12000,13998282,1000,24854,15044,1,374,1.6e+07,3.1,31000,2014
"2570",158,113,47,238,21000,19057024,541,113963,22088,0,361,1.6e+07,7.2,24000,2010
"2571",46,101,6,258,812,14108518,326,8215,1882,1,95,1.6e+07,5.7,371,2003
"2572",15,105,121,384,11000,13854000,3000,21079,14677,0,55,2e+07,5.2,818,1988
"2573",68,125,438,372,18000,77324422,15000,178731,33865,2,261,2.6e+07,7.7,0,1993
"2574",111,100,9,363,599,15500000,380,51996,2389,0,302,1.6e+07,7,0,1999
"2575",21,97,3,578,1000,11540112,584,2385,3835,1,20,NA,3.6,177,2004
"2576",42,108,38,316,940,NA,416,5237,1945,7,90,1.6e+07,4.9,392,1979
"2577",65,112,28,215,555,4734235,403,8217,1227,0,123,1.5e+07,6,573,2000
"2578",109,112,11000,642,11000,4839383,650,21613,12766,0,148,1.6e+07,6.6,762,2002
"2579",42,95,89,322,1000,4193025,852,30682,2518,0,194,1.5e+07,6.8,0,1999
"2580",112,110,85,186,1000,5900000,309,98629,1852,1,316,1.6e+07,7.2,0,1986
"2581",146,118,369,295,1000,2849142,418,24104,1889,1,88,1.6e+07,7.2,0,2007
"2582",36,97,34,465,503,1686429,489,8687,3100,1,62,1.6e+07,2.8,0,1997
"2583",230,120,115,310,10000,1984743,316,20616,11019,3,70,1.6e+07,6.6,0,2013
"2584",64,135,133,258,898,1666262,708,5321,2096,0,78,1.6e+07,6.7,356,2005
"2585",393,101,0,888,3000,2319187,1000,92640,5056,0,212,2e+07,7,23000,2013
"2586",75,92,29,618,939,13922211,881,18271,3935,9,150,1.6e+07,4.4,0,2004
"2587",78,106,172,27,172,NA,55,30587,329,2,49,1.1e+07,7.1,3000,2008
"2588",67,92,6,227,10000,23091,304,5664,11091,1,42,1.5e+07,6.2,921,2008
"2589",216,161,929,116,488,336467,289,45449,943,0,192,1.3e+07,7.3,23000,2009
"2590",54,92,143,613,1000,2964,945,7444,3086,2,42,1.6e+07,5.1,0,2012
"2591",84,93,529,805,1000,NA,884,155249,4453,0,304,1.6e+07,8.1,115000,2009
"2592",69,110,22,44,5000,NA,170,12817,5273,0,43,1.6e+07,6.7,0,2013
"2593",208,122,0,567,883,2428883,596,21370,2896,1,132,1.6e+07,6.6,0,2014
"2594",32,91,10,574,890,13571817,578,5312,3104,3,40,15600000,4.5,939,2002
"2595",20,45,NA,15,422,NA,57,19164,537,0,79,3.4e+07,8.1,16000,NA
"2596",78,115,460,125,232,1554566,150,8624,699,1,180,NA,6.6,824,2002
"2597",21,94,4,518,844,508867,626,1033,3583,0,26,NA,6.5,282,2001
"2598",40,93,7,922,1000,1181197,1000,3299,4329,0,24,15500000,5.9,191,2005
"2599",40,94,7,17,235,81525,46,29392,303,1,91,15300000,6.6,0,2001
"2600",251,95,571,102,499,7774730,298,61912,1120,0,352,15500000,6.5,0,2006
"2601",94,105,102,383,901,234760500,605,126464,3464,1,175,1.4e+07,7.3,0,1984
"2602",102,103,0,925,3000,285761243,1000,311075,7521,5,305,1.8e+07,7.5,20000,1990
"2603",21,102,12000,801,19000,167780960,875,36918,21499,4,42,1.1e+07,5.9,3000,1987
"2604",94,116,521,481,13000,177200000,521,77366,14701,1,194,2.2e+07,7.4,0,1982
"2605",173,110,12000,555,10000,176781728,1000,219171,13069,2,388,1.5e+07,6.9,19000,1986
"2606",287,120,0,5,103,128067808,21,217740,129,3,1641,1.5e+07,7.9,0,2000
"2607",176,122,0,158,18000,130058047,828,822500,19078,0,2715,1.5e+07,8.4,22000,1999
"2608",479,118,0,520,14000,138795342,1000,503631,15732,0,636,1.5e+07,8,64000,2010
"2609",27,107,425,247,742,111936400,384,87538,2151,1,79,1.5e+07,6,0,1988
"2610",20,45,NA,260,460,NA,292,18058,2380,0,68,NA,7.3,0,NA
"2611",60,102,4,882,17000,317040,13000,6723,30978,1,36,15500000,6.8,1000,2008
"2612",70,154,14000,271,852,94175854,581,60988,2592,0,199,1.5e+07,7.8,6000,1985
"2613",43,103,2,13,94,NA,80,2659,213,2,25,NA,5.7,558,2009
"2614",1,141,335,635,11000,NA,744,62,13390,2,1,1e+08,6.1,0,2016
"2615",454,114,77,305,19000,91121452,393,467613,20295,1,608,1.4e+07,8.1,165000,2014
"2616",25,109,6,271,1000,69800000,745,18140,2419,1,60,1e+07,6.1,855,1980
"2617",46,124,150,572,874,79900000,816,12974,2667,0,84,NA,7.5,0,1980
"2618",111,94,87,569,17000,64001297,975,32002,20154,1,103,1.5e+07,6.2,0,2010
"2619",393,100,127,250,1000,71588220,340,134869,1949,1,304,2e+07,6.2,57000,2013
"2620",318,101,0,598,2000,47000000,742,157857,4400,0,1191,3e+05,7.9,12000,1978
"2621",55,98,11000,624,816,61400000,695,71183,3617,1,183,1.5e+07,7.4,0,1983
"2622",157,102,79,27,925,101978840,38,77724,1018,0,162,1.5e+07,6.6,26000,2013
"2623",280,94,350,39,326,56437947,48,85333,486,0,421,9800000,7.3,0,2006
"2624",109,92,13000,217,925,73326666,692,189413,1953,3,306,1.5e+07,7.5,15000,1988
"2625",41,113,0,607,2000,55184721,721,9811,6510,8,100,1.5e+07,5.6,1000,2007
"2626",27,115,44,902,23000,50003300,4000,36624,29370,4,132,1.5e+07,7.3,0,1994
"2627",462,95,43,259,11000,54322273,326,139749,11946,0,509,1.7e+07,6.4,29000,2012
"2628",152,87,165,383,1000,47860214,431,34711,2452,0,468,1.5e+07,5,0,2006
"2629",69,88,189,799,934,47811275,927,29008,3707,1,99,1.5e+07,5.4,896,2002
"2630",140,183,517,652,22000,NA,11000,232577,34025,2,1026,1.5e+07,8.2,11000,1978
"2631",130,97,272,957,22000,43022524,4000,67604,29252,0,218,1.5e+07,7.1,12000,1997
"2632",66,94,13,566,925,42672630,738,27580,3423,1,172,1.7e+07,5.3,0,2003
"2633",238,112,29,874,12000,42919096,1000,64747,15800,1,122,1.5e+07,6.5,12000,2013
"2634",198,98,66,562,3000,42592530,658,29867,4567,0,181,1.5e+07,6.2,27000,2015
"2635",154,104,0,1000,4000,40064955,4000,92074,12170,1,502,1.5e+07,6.4,0,1998
"2636",19,118,13,2,90,39100956,22,13442,114,0,59,NA,7.2,0,1993
"2637",131,120,446,1000,22000,44886089,13000,69576,40117,3,207,1e+07,6.9,2000,1997
"2638",97,99,11,971,11000,37882551,983,80305,15369,0,393,1.6e+07,5.7,0,2001
"2639",355,109,453,953,15000,40983001,10000,181025,27788,2,336,7e+06,7.7,38000,2012
"2640",138,105,488,13000,15000,20991497,14000,39782,44037,1,172,3.7e+07,5.4,11000,2015
"2641",102,106,357,883,23000,35007180,1000,26846,26652,0,193,1.5e+07,5.6,0,2000
"2642",419,123,120,149,13000,35887263,876,265507,14100,0,388,1.5e+07,7.7,90000,2014
"2643",37,86,14,685,833,34308901,807,15939,4435,3,87,1.6e+07,5.1,0,2003
"2644",78,120,18,944,20000,33771174,1000,27044,22383,2,240,1.5e+07,6.8,0,2000
"2645",181,227,767,87,607,6000000,202,192775,1076,8,559,1.5e+07,8.4,11000,1962
"2646",220,119,0,593,908,33386128,764,36372,3226,0,491,1.5e+07,4.9,3000,2009
"2647",349,115,212,612,2000,37877959,820,86664,4896,1,252,1.5e+07,7.1,38000,2014
"2648",241,114,29,616,956,32721635,878,67822,3861,0,279,1.5e+07,6.6,0,2009
"2649",103,90,6,458,1000,31585300,650,38248,2666,0,250,1.5e+07,6.1,0,2005
"2650",151,94,28,731,2000,30259652,864,26905,5440,5,614,1.5e+07,4.1,0,2002
"2651",344,106,255,850,14000,163192114,1000,229687,18003,0,637,1.25e+08,5.8,15000,2010
"2652",185,98,0,594,18000,30857814,636,294163,20060,0,718,1.6e+07,8.1,33000,1987
"2653",112,126,18000,697,18000,30226144,2000,47626,22745,1,118,1.5e+07,7.6,0,2007
"2654",676,100,0,228,33000,35054909,745,431578,34337,0,1264,1.5e+07,7.8,81000,2011
"2655",74,89,10,231,811,29302097,636,23408,2167,8,105,1.5e+07,4.6,810,2004
"2656",65,111,13,106,818,29106737,511,15582,1450,0,132,1.5e+07,6,849,1998
"2657",274,100,35,306,10000,28637507,1000,212167,11471,1,713,1.5e+07,7,0,2007
"2658",50,115,49,100,116,30127963,110,12596,525,0,64,1.5e+07,6.7,0,2014
"2659",96,106,61,649,907,32645546,807,8427,3462,5,88,1.4e+07,6.4,1000,2005
"2660",68,124,107,865,1000,27441122,886,14322,5135,0,116,1.5e+07,7.2,0,2000
"2661",111,107,5,141,893,28014536,822,73347,2044,1,296,1.5e+07,7.4,0,1997
"2662",128,99,3,628,14000,33860010,982,33088,16461,3,143,1.5e+07,4.8,0,2009
"2663",160,90,31,162,193,26421314,184,28964,608,0,457,1.5e+07,4,949,2000
"2664",93,101,26,266,838,24881000,328,57140,1812,0,195,1.5e+07,6.2,6000,1996
"2665",278,119,11000,400,19000,23089926,567,166269,20391,3,735,1.5e+07,7.7,0,2005
"2666",81,103,20,125,512,26161406,316,13874,1002,2,52,1.5e+07,6.7,0,2010
"2667",58,134,133,258,12000,22954968,310,45703,12749,1,156,11500000,7.9,0,1993
"2668",153,155,0,170,3000,26384919,360,189032,3677,15,560,1.5e+07,7.9,0,1997
"2669",25,94,11,232,1000,22189039,605,17074,2210,0,55,1.5e+07,5.5,466,1993
"2670",46,95,15,461,1000,20998709,786,6095,3845,0,76,1.5e+07,6.2,1000,2006
"2671",161,89,7,399,919,20801344,557,49721,2559,0,211,1.5e+07,5.1,0,2007
"2672",108,97,83,579,912,21468807,786,13048,2682,2,227,1.4e+07,4.1,243,2000
"2673",69,90,13,613,882,19158074,874,17983,2661,2,127,1.5e+07,6.7,0,2002
"2674",78,92,8,129,472,18843314,239,27486,1045,1,284,2e+07,4.7,0,2006
"2675",129,100,10,415,826,20566327,622,15385,2958,2,84,1.5e+07,6.4,0,2016
"2676",135,117,19,461,3000,20218921,646,14814,4204,4,114,1.5e+07,6.3,0,2010
"2677",96,84,119,918,989,17411331,982,17328,4660,3,237,1.5e+07,5.5,673,1998
"2678",417,140,310,619,33000,21383298,748,187170,34413,3,376,1.5e+07,7.3,47000,2012
"2679",172,108,79,537,775,24984868,614,50056,3033,2,152,1.5e+07,6.3,0,2014
"2680",88,109,11,159,471,16459004,308,13320,1069,1,415,1.5e+07,4.9,327,1999
"2681",388,131,0,383,10000,15700000,602,332065,11114,0,876,1.5e+07,7.6,16000,2008
"2682",45,114,73,563,695,15100000,654,22797,3444,1,96,1.5e+07,6,0,1984
"2683",414,97,181,748,11000,14938570,820,111625,14025,1,369,1.5e+07,6.2,20000,2012
"2684",291,122,210,123,22000,17237244,164,57210,22574,3,158,1.5e+07,6.8,13000,2014
"2685",97,87,374,484,826,14249005,503,39788,2689,1,619,1.5e+07,4.5,0,2001
"2686",37,85,12,23,354,12701880,173,2037,568,0,22,1.5e+07,5.7,175,2008
"2687",68,85,0,44,468,10353690,67,2673,646,0,31,NA,8.4,116,2007
"2688",90,101,36,377,1000,12801190,786,16340,2764,1,355,1.5e+07,4.6,356,2000
"2689",81,121,16,526,907,12549485,585,4603,3633,4,91,1.5e+07,6.2,489,2006
"2690",221,107,92,358,11000,13766014,5000,106111,17627,0,181,1.5e+07,7,49000,2011
"2691",230,111,0,727,796,13034417,787,55665,2633,1,118,1.5e+07,6.9,10000,2009
"2692",57,92,34,366,14000,11632420,442,19768,15644,1,135,NA,6.1,566,2001
"2693",119,97,164,308,436,12212417,324,30643,1172,3,144,1.5e+07,6.7,622,2003
"2694",97,97,745,745,12000,11614236,821,9294,15209,2,140,1.5e+07,5.6,251,1999
"2695",119,125,34,65,427,13337299,66,9649,729,7,226,2e+07,6.6,1000,2004
"2696",42,124,11000,563,11000,10763469,860,13692,12685,0,55,1.5e+07,6.4,877,1989
"2697",24,76,9,47,595,11144518,417,2724,1139,0,53,1.5e+07,2.8,436,1998
"2698",208,107,561,353,746,15608545,561,53471,2377,3,224,1.5e+07,5.4,29000,2012
"2699",42,91,23,629,925,10443316,660,7159,2913,2,88,1.5e+07,5,247,1998
"2700",44,96,4,670,989,10494147,841,7403,3142,1,162,1.5e+07,5.1,648,2000
"2701",230,142,0,1000,22000,9929000,5000,152306,29475,0,513,1.5e+07,8,16000,1985
"2702",46,103,80,782,1000,10411980,872,22649,4676,0,212,1.5e+07,5.9,1000,2004
"2703",18,60,NA,186,443,NA,319,7122,981,1,77,NA,7.5,576,NA
"2704",249,117,0,12000,22000,17439163,12000,537419,47728,1,1028,1.5e+07,8.2,35000,1998
"2705",197,116,153,539,3000,9396487,788,52421,5012,0,200,1.5e+07,7,0,2006
"2706",71,118,41,274,556,9059588,463,17261,1873,1,125,1.5e+07,6.6,455,2002
"2707",190,108,187,254,11000,9172810,883,24150,12178,0,118,1.6e+07,6.7,923,2007
"2708",50,94,9,612,11000,8735529,897,8055,13524,4,89,1.5e+07,5.5,816,2000
"2709",63,97,2,461,890,8586376,852,26598,3161,4,132,2e+07,4.9,1000,2002
"2710",104,97,32,692,14000,8378141,1000,18966,16502,5,141,1.5e+07,6.9,0,2002
"2711",NA,99,45,224,1000,NA,393,1465,2166,1,56,NA,7.4,515,1998
"2712",49,91,6,596,8000,8080116,625,6562,10732,0,66,1.5e+07,5.6,647,2006
"2713",300,107,454,39,65,7757130,49,307639,173,1,513,1.5e+07,8,32000,2008
"2714",43,95,24,426,931,9123834,539,4065,3322,6,33,1.5e+07,5.3,0,2013
"2715",132,102,11,1000,15000,6409206,14000,32311,33153,4,104,1.5e+07,6.2,0,2008
"2716",97,88,96,360,24000,6373693,971,11498,25637,1,53,1.5e+07,5.3,0,2009
"2717",242,106,835,363,13000,7556708,826,30284,14544,1,102,1.5e+07,6.6,10000,2012
"2718",218,92,11000,386,860,5306447,658,58967,2717,1,169,1.5e+07,7.2,10000,2009
"2719",49,105,52,275,477,5217498,397,3668,2312,4,85,1.5e+07,4.6,157,2000
"2720",172,107,0,289,572,5023275,324,34194,1627,2,199,1.5e+07,7.5,0,2005
"2721",68,120,0,693,49000,4956401,1000,12601,51657,2,89,1.5e+07,6.5,0,1999
"2722",223,103,1000,611,21000,4235837,1000,175962,23932,2,336,1.5e+07,7.6,0,2005
"2723",59,92,6,577,890,4002955,729,33745,3654,0,198,2e+07,6.2,0,1999
"2724",252,147,0,669,6000,7219578,889,235992,8484,1,1768,1.5e+07,8,16000,2001
"2725",106,98,18,220,837,3525161,400,15388,1675,0,190,NA,5.5,0,2007
"2726",223,98,11000,557,12000,3247816,6000,36145,19310,0,108,2.2e+07,6.3,0,2010
"2727",328,103,132,844,10000,2412045,882,109873,12867,0,320,1.5e+07,7.2,33000,2010
"2728",9,286,NA,527,857,NA,555,3828,3809,3,39,NA,7.9,733,NA
"2729",150,111,122,25,918,2203641,278,42792,1252,0,162,1.5e+07,6.7,0,2008
"2730",21,98,70,90,876,1953732,324,4996,1351,0,62,1.5e+07,5.3,843,1986
"2731",28,111,0,617,783,1954202,664,5917,4834,0,71,1.5e+07,6.3,391,1999
"2732",250,111,0,287,6000,1294640,294,69569,6748,0,436,1.5e+07,6.5,0,2007
"2733",17,100,5,46,192,NA,134,1933,527,0,13,NA,5.6,708,2014
"2734",95,116,460,71,5000,819852,203,6690,5426,0,83,NA,7,284,1999
"2735",260,145,756,18,136,26435,23,111841,203,1,413,6e+06,8.3,12000,1927
"2736",141,84,180,58,510,1197786,297,55928,962,2,157,1.2e+07,7.2,0,2004
"2737",52,115,39,642,12000,529766,970,22345,14889,2,144,7e+06,6.8,0,1995
"2738",205,105,141,56,1000,613556,103,9427,1172,1,87,1.5e+07,6.4,0,2015
"2739",109,98,34,730,936,353743,826,20730,3578,1,111,1.5e+07,6.9,664,2001
"2740",103,99,445,9,20,502028,13,31589,48,0,172,NA,8,0,2003
"2741",110,110,0,7,64,102055,45,24570,134,0,72,3e+08,6.2,0,2008
"2742",195,97,197,570,13000,122288,794,64777,15293,0,201,NA,6.4,0,2010
"2743",14,88,85,40,825,NA,476,2699,1432,0,29,9e+06,5.6,154,1996
"2744",177,103,129,1000,14000,73548,1000,47574,18639,0,209,1.5e+07,6.1,0,2008
"2745",17,104,36,2,549,NA,248,609,801,2,15,1.5e+07,6,705,2011
"2746",62,90,68,642,17000,28870,14000,14280,32814,5,41,1.5e+07,5.1,0,2011
"2747",19,105,24,125,776,22723,595,2236,1732,1,40,2.5e+07,4.5,193,2001
"2748",50,93,17,66,1000,20380,165,7519,1245,1,39,1.5e+07,5.9,445,2007
"2749",25,141,15,576,735,NA,627,3425,2528,1,32,NA,6,0,2008
"2750",39,85,0,912,14000,NA,12000,4006,29488,0,12,2e+07,5.8,0,2013
"2751",136,109,19,537,1000,NA,889,41638,2829,0,134,7e+06,6.1,13000,2014
"2752",26,105,93,51,179,NA,55,5018,363,0,108,1.5e+07,4.9,473,2005
"2753",4,98,6,50,61,NA,57,80,192,0,4,1.5e+07,5.7,18,2015
"2754",53,119,3,19,556,NA,353,9177,996,4,53,1.5e+07,7.1,821,2009
"2755",22,124,67,303,631,NA,452,695,1585,1,32,1.5e+07,6.6,277,2000
"2756",147,101,11000,512,13000,70906973,571,437418,15500,1,609,14600000,8.1,38000,1993
"2757",222,115,13,642,20000,66009973,17000,38202,38963,3,135,14800000,5.7,41000,2015
"2758",106,120,1000,954,29000,46338728,1000,167750,33791,2,506,14500000,6.8,10000,1996
"2759",136,111,15,121,1000,7691700,767,12937,2140,2,73,1e+07,7.5,0,2010
"2760",5,94,5,124,467,NA,220,993,994,2,13,14500000,6.2,998,2014
"2761",131,131,16000,638,16000,101157447,11000,277505,28544,1,495,14400000,8.3,10000,1992
"2762",140,139,3000,236,3000,74205,769,18646,4211,1,81,14200000,7.4,1000,2005
"2763",418,120,0,40,668,141319195,56,641997,820,0,1017,1.5e+07,8,13000,2008
"2764",94,119,213,249,886,156645693,276,55101,1639,0,201,1.4e+07,6.9,3000,1987
"2765",82,125,0,700,8000,178406268,995,213476,11135,2,271,1.4e+07,6.9,11000,1990
"2766",NA,65,0,176,770,NA,179,10,1125,2,NA,NA,9.5,0,NA
"2767",32,108,5,57,442,109306210,162,44096,717,1,62,15800000,5.5,489,1988
"2768",22,101,34,277,892,NA,355,1554,2055,0,20,1.5e+07,5.7,0,2015
"2769",72,145,0,560,10000,70001698,854,76842,12098,0,173,1.4e+07,7.2,4000,1989
"2770",39,98,226,496,953,68856263,730,69733,2496,1,97,1.5e+07,6.9,0,1993
"2771",264,101,71,725,10000,51527787,960,45603,14159,0,268,1.5e+07,5.5,0,2009
"2772",264,92,30,309,941,49122319,459,47169,2348,0,162,1.4e+07,5.9,17000,2012
"2773",145,93,270,535,13000,NA,954,172493,15192,1,376,1.4e+07,7.7,0,1982
"2774",86,109,41,748,997,61356221,826,19505,3544,0,162,1.4e+07,5.2,0,2007
"2775",112,123,43,238,456,46800000,244,76477,1326,2,275,1.4e+07,7.1,0,1977
"2776",17,60,NA,84,155,NA,130,5563,552,0,57,NA,6.6,373,NA
"2777",101,99,9,648,975,38048637,912,47814,3500,4,426,1.4e+07,5.5,0,1998
"2778",51,119,350,418,18000,34700000,17000,52846,35501,2,143,1.4e+07,7.7,0,1988
"2779",42,110,0,490,849,35010192,597,6352,2226,1,43,NA,5.4,0,2012
"2780",10,107,116,25,327,34793160,172,15730,552,1,31,1.4e+07,6.7,0,1991
"2781",43,81,54,636,8000,30628981,670,15047,10792,1,160,1.4e+07,5,2000,1999
"2782",331,105,58,583,11000,29959436,1000,82327,12894,1,350,1.3e+07,6.4,18000,2011
"2783",38,82,12,8,23,25571351,12,3135,49,0,78,1.4e+07,6.6,184,2002
"2784",12,109,309,279,592,27515786,556,8904,1620,0,31,1.4e+07,5.9,0,1993
"2785",40,95,10,111,706,25482931,266,9693,1421,2,33,1.4e+07,5.7,530,2002
"2786",34,100,0,364,723,19900000,422,17262,2348,1,53,2e+07,4.5,1000,1995
"2787",82,118,128,467,931,NA,726,16294,2704,7,252,1.4e+07,3.7,889,1977
"2788",125,91,31,50,874,16298046,613,22207,1608,0,747,1.4e+07,5,0,2005
"2789",56,90,119,636,869,15549702,779,24038,3007,2,123,1.4e+07,4.6,411,2003
"2790",160,108,123,690,26000,15483540,14000,56338,41359,4,215,1.4e+07,6.5,4000,2009
"2791",71,103,44,625,953,20246959,849,5721,3299,2,20,1.4e+07,4.9,1000,2010
"2792",37,96,0,654,3000,15062898,2000,11729,6861,0,106,1.4e+07,6,645,1998
"2793",62,117,160,55,718,14348123,330,9323,1148,6,157,1.2e+07,6.9,970,1999
"2794",73,93,85,514,1000,15171475,855,19805,2777,0,122,8500000,5.7,0,1996
"2795",59,136,17000,213,22000,NA,740,13548,23378,0,75,1.4e+07,6.7,932,1977
"2796",25,115,0,534,1000,13640000,848,6011,3267,0,39,1.4e+07,6.9,905,1994
"2797",97,94,0,458,12000,12550242,490,13866,13446,3,55,NA,5.5,488,2007
"2798",205,85,52,489,1000,12610731,935,38985,3050,1,673,1.1e+07,4.4,0,2001
"2799",69,88,189,799,934,47811275,927,29008,3707,1,99,1.5e+07,5.4,896,2002
"2800",195,112,0,383,12000,11204499,593,38142,13528,0,270,1.4e+07,7,0,2006
"2801",61,86,70,169,878,10397365,834,11693,2165,5,104,1.4e+07,5.4,613,2001
"2802",77,86,90,635,962,9402410,925,11233,3715,1,32,1.4e+07,5.4,0,2012
"2803",259,112,232,177,413,5990075,412,89906,1372,1,175,NA,8,13000,2007
"2804",251,137,143,280,14000,5459824,617,92781,15337,0,320,2.6e+07,7.6,5000,2006
"2805",63,90,49,191,12000,5108820,215,12519,12776,5,112,2.4e+07,5.9,853,2000
"2806",47,107,956,113,10000,4741987,233,6782,10368,1,114,1.4e+07,6.6,860,1999
